CustomerID,churn_probability,CLTV,retention_priority,retention_tier
3629-ZNKXA,0.055639125100189445,3296,183.3865563302244,Medium
4615-PIVVU,0.03914060959018164,4668,182.7083655669679,Medium
7633-MVPUY,0.04541556820790548,4012,182.20725965011678,Medium
6898-RBTLU,0.028542458908549426,6366,181.70129341182565,Medium
9504-DSHWM,0.0304243856158024,5924,180.23406038801343,Medium
7636-XUHWW,0.030681801382063653,5824,178.6908112491387,Medium
8203-XJZRC,0.03298337772741093,5384,177.58250568438046,Medium
3144-KMTWZ,0.02934065927553079,6035,177.07087872782833,Medium
3507-GASNP,0.03329335708016336,5316,176.98748623814842,Medium
6925-BAYGL,0.033418383026115904,5295,176.9503381232837,Medium
5288-AHOUP,0.04081247457689648,4333,176.84045234169247,Medium
7945-PRBVF,0.04448716434904119,3967,176.48058097264638,Medium
2969-WGHQO,0.05279744755965915,3334,176.0266901639036,Medium
6416-YJTTB,0.0768248899926742,2278,175.00709940331183,Medium
3569-JFODW,0.03421399601849803,5096,174.35452371026597,Medium
0308-IVGOK,0.08161709989068991,2133,174.08927406684157,Medium
5027-YOCXN,0.03105336946524912,5604,174.02308248325608,Medium
5575-GNVDE,0.05038644689143255,3441,173.37976375341938,Medium
1159-WFSGR,0.043446376217910435,3990,173.35104110946264,Medium
8751-EDEKA,0.047135502416157854,3676,173.27010688179627,Medium
9073-ZZIAY,0.02984575926609361,5769,172.18018520609402,Medium
0188-GWFLE,0.034459893101691556,4978,171.54134786022055,Medium
8347-GDTMP,0.0334978873275914,5113,171.27469790597485,Medium
4291-YZODP,0.04489422282758802,3810,171.04698897311036,Medium
8075-GXIUB,0.030410261774356018,5601,170.32787619816804,Medium
2408-PSJVE,0.03873608978086495,4388,169.9739619584354,Medium
0310-VQXAM,0.06089759760125733,2788,169.78250211230545,Medium
8071-SBTRN,0.0399098023402746,4240,169.2175619227643,Medium
4501-VCPFK,0.061839660104585095,2734,169.06963072593564,Medium
9588-YRFHY,0.032221538796302664,5240,168.84086329262595,Medium
2990-IAJSV,0.040142854329313284,4200,168.59998818311578,Medium
9327-QSDED,0.0515855892054225,3266,168.4785343449099,Medium
3800-LYTRK,0.03380330457387522,4978,168.27285016875084,Medium
8107-RZLNV,0.03626318058233657,4634,168.04357881854764,Medium
8285-ABVLB,0.03893916987059335,4311,167.86676131212792,Medium
0744-BIKKF,0.03629899559291872,4621,167.73765863487742,Medium
8713-IGZSO,0.028031867414030208,5983,167.71466273814272,Medium
9631-XEYKE,0.03608817548089885,4639,167.41304605588977,Medium
0254-KCJGT,0.03612280451707516,4628,167.17633930502384,Medium
2585-KTFRE,0.06170338862746631,2706,166.96936962592383,Medium
6999-CHVCF,0.03179027377894906,5228,166.1995513163457,Medium
0880-FVFWF,0.03718120393173626,4449,165.41917629229462,Medium
3082-WQRVY,0.055413768324840525,2962,164.13558177817762,Medium
6919-ELBGL,0.026170166401745843,6268,164.03460300614296,Medium
9108-EQPNQ,0.051536472129366365,3179,163.8344448992557,Medium
4522-XRWWI,0.03725283704007729,4397,163.80072446521984,Medium
5791-KAJFD,0.026403933436787225,6198,163.65157944120722,Medium
4747-LCAQL,0.031089596740735578,5263,163.62454764649135,Medium
1265-HVPZB,0.025413966541849815,6432,163.462632797178,Medium
8065-QBYTO,0.029915037491591103,5448,162.97712425418834,Medium
6119-SPUDB,0.061314883408477294,2653,162.66838568269026,Medium
5133-VRSAB,0.030247382865663752,5369,162.3981986057487,Medium
0187-WZNAB,0.03724640700842571,4331,161.31418875349175,Medium
7994-XIRTR,0.02611356109245436,6161,160.88564989061132,Medium
5067-DGXLL,0.02802196437075171,5736,160.73398763063182,Medium
6341-JVQGF,0.028342499372087146,5643,159.93672395668776,Medium
6682-QJDGB,0.05687466716781068,2810,159.817814741548,Medium
9153-BTBVV,0.03928577460505828,4066,159.73595954416695,Medium
9637-CDTKZ,0.03211079886685354,4965,159.43011637392783,Medium
4534-WGCIR,0.024715004788049083,6444,159.2634908541883,Medium
9294-TDIPC,0.030741527768717213,5169,158.90295703649926,Medium
8467-WYNSR,0.058118157682249524,2729,158.60445231485895,Medium
7408-OFWXJ,0.0275034987690186,5762,158.47515990708519,Medium
8619-IJNDK,0.03608358004244061,4374,157.82957910563522,Medium
6481-ESCNL,0.03252427924311764,4847,157.6451814913912,Medium
5914-GXMDA,0.027062632169763207,5817,157.42333133151257,Medium
1291-CUOCY,0.028885808330456297,5444,157.25434055100408,Medium
6736-DHUQI,0.02579143091019912,6072,156.60556848672906,Medium
6248-TKCQV,0.026572570912469062,5880,156.2467169653181,Medium
0909-SDHNU,0.03673464026231166,4236,155.6079361511522,Medium
6281-FKEWS,0.03977561891614954,3910,155.52266996214468,Medium
3295-YVUSR,0.030287319223197842,5098,154.4047533998626,Medium
0071-NDAFP,0.02948159884547621,5230,154.18876196184058,Medium
8869-TORSS,0.057482696239752,2681,154.11110861877512,Medium
0885-HMGPY,0.023771745277286864,6469,153.77942019876872,Medium
9732-EQMWY,0.03254527848967519,4725,153.7764408637153,Medium
0378-CJKPV,0.03596029250560194,4272,153.6223695839315,Medium
7285-KLOTR,0.06155510971184536,2495,153.57999873105416,Medium
2000-MPKCA,0.02995473417955757,5121,153.39819373351432,Medium
8944-AILEF,0.06146749412805991,2483,152.62378791997276,Medium
3812-LRZIR,0.05755588301265827,2645,152.23531056848114,Medium
1197-BVMVG,0.0371836405562759,4093,152.19264079683725,Medium
2428-ZMCTB,0.03875984692473988,3926,152.17115902652878,Medium
0607-MVMGC,0.05863611575653774,2595,152.16072038821542,Medium
7785-RDVIG,0.026570853138152894,5722,152.03842165651085,Medium
9347-AERRL,0.07200365613620156,2111,151.9997181035215,Medium
1818-ESQMW,0.0346159560874853,4384,151.75635148753557,Medium
8644-XYTSV,0.03479293476298258,4348,151.27968034944826,Medium
3795-GWTRD,0.032657294913434935,4626,151.07264626955,Medium
2172-EJXVF,0.027559726771291603,5479,150.9997429799067,Medium
2294-SALNE,0.04704216476003203,3200,150.5349272321025,Medium
1303-SRDOK,0.034797155581865684,4318,150.254117802496,Medium
8336-TAVKX,0.03712144622892907,4032,149.67367119504203,Medium
8050-XGRVL,0.029809376561334682,5010,149.34497657228675,Medium
2589-AYCRP,0.03024749233034956,4934,149.24112715794473,Medium
2582-FFFZR,0.052196217882345415,2854,148.96800583621382,Medium
6131-IUNXN,0.04085343465400973,3636,148.5430884019794,Medium
7426-GSWPO,0.028978430163949312,5125,148.51445459024023,Medium
1032-MAELW,0.02927552331420615,5071,148.45617872633937,Medium
5919-VCZYM,0.03375799694382149,4394,148.33263857115165,Medium
1599-MMYRQ,0.028625683122059833,5179,148.25241288914788,Medium
5275-PMFUT,0.03663918974951293,4036,147.8757698290342,Medium
4070-OKWVH,0.023668622664295695,6212,147.02948399060486,Medium
8746-BFOAJ,0.02539887577616337,5766,146.449917725358,Medium
0794-YVSGE,0.0277882404038762,5265,146.30508572640818,Medium
5701-SVCWR,0.05717028806919666,2559,146.29876716907427,Medium
0083-PIVIK,0.030680425378001624,4761,146.06950522466573,Medium
3910-MRQOY,0.027050901966510874,5398,146.0207688152257,Medium
7225-CBZPL,0.030209542634820417,4831,145.94230046881745,Medium
8207-VVMYB,0.023612500667473495,6170,145.68912911831146,Medium
9646-NMHXE,0.07199374087320895,2021,145.4993503047553,Medium
3842-QTGDL,0.04933847617896987,2942,145.15379691852937,Medium
1448-CYWKC,0.03147783249735011,4605,144.95541865029725,Medium
1628-BIZYP,0.02517176645260233,5754,144.8383441682738,Medium
5084-OOVCJ,0.026481241668230963,5465,144.7199857168822,Medium
5461-QKNTN,0.07088709440847306,2040,144.60967259328504,Medium
2999-AANRQ,0.02809344902304966,5138,144.34414108042915,Medium
9146-JRIOX,0.06914392583516621,2080,143.81936573714572,Medium
7080-TNUWP,0.022964557538356776,6259,143.73516563257505,Medium
9257-AZMTZ,0.03159149642831174,4529,143.07788732382386,Medium
5170-PTRKA,0.029403045220727043,4865,143.04581499883707,Medium
7191-ADRGF,0.044361989890713036,3222,142.9343314278774,Medium
6692-YQHXC,0.0255296930016754,5596,142.86416203737554,Medium
6447-GORXK,0.03346105517296704,4242,141.94179604372619,Medium
6339-YPSAH,0.028949208659809232,4895,141.70637638976618,Medium
1353-LJWEM,0.05195264981835074,2726,141.62292340482412,Medium
9746-UGFAC,0.04462862554012375,3171,141.5173715877324,Medium
2782-JEEBU,0.041846033679248065,3378,141.35590176849996,Medium
2662-NNTDK,0.024253762119178495,5826,141.3024181063339,Medium
4821-SJHJV,0.03179262540482418,4444,141.28642729903865,Medium
1333-PBMXB,0.02183242040741226,6466,141.16843035432765,Medium
0369-ZGOVK,0.027100400473922988,5195,140.78658046202992,Medium
7077-XJMET,0.025918403534867792,5426,140.63325758019263,Medium
5855-EIBDE,0.023633799379071955,5948,140.57383870671998,Medium
5993-BQHEA,0.0349187217492362,4018,140.30342398843106,Medium
1131-SUEKT,0.035062881547184475,4000,140.2515261887379,Medium
7217-JYHOQ,0.041563870965799686,3359,139.61304257412115,Medium
8099-MZPUJ,0.03545552332652167,3922,139.05656248661796,Medium
1991-VOPLL,0.04264303336290441,3248,138.50457236271353,Medium
7997-EASSD,0.022806630418441082,6063,138.2766002270083,Medium
8982-NHAVY,0.023276077537882533,5939,138.23662449748437,Medium
1077-HUUJM,0.029608686288852278,4668,138.21334759636244,Medium
7402-EYFXX,0.034261638989761624,4030,138.07440512873936,Medium
3016-KSVCP,0.037649615887174685,3664,137.94819261060806,Medium
2959-EEXWB,0.03500432361522018,3937,137.81202207312182,Medium
3808-HFKDE,0.03982651226579445,3460,137.7997324396488,Medium
8663-UPDGF,0.035562589307648156,3866,137.48497026336776,Medium
0902-XKXPN,0.025110438642372807,5463,137.17832630328263,Medium
4647-XXZAM,0.025169558695907594,5450,137.1740948926964,Medium
8008-ESFLK,0.033164278241318866,4135,137.13429052785352,Medium
3079-BCHLN,0.02540804918268157,5394,137.0510172913844,Medium
2924-KHUVI,0.028249561453405642,4847,136.92562436465715,Medium
2890-WFBHU,0.022623939178513484,6041,136.67121657739995,Medium
5795-BKOYE,0.02334647206598484,5846,136.48347569774737,Medium
2122-YWVYA,0.028473463016561007,4792,136.44483477536033,Medium
2812-REYAT,0.024451343591313544,5579,136.41404589593827,Medium
9114-VEPUF,0.02217099669067296,6139,136.1077486840413,Medium
0687-ZVTHB,0.030719149335408768,4415,135.6250443158297,Medium
5676-CFLYY,0.02645659740661724,5124,135.56360511150675,Medium
5652-MSDEY,0.02993858518492607,4525,135.47209796179047,Medium
8731-WBBMB,0.040435082061288694,3350,135.45752490531711,Medium
6458-CYIDZ,0.039000488685578406,3468,135.2536947615859,Medium
1755-FZQEC,0.033423071164892834,4041,135.06263057733193,Medium
8990-ZXLSU,0.026367923797167056,5121,135.0301377652925,Medium
8822-KNBHV,0.03173334228359243,4250,134.86670470526784,Medium
1622-HSHSF,0.023960661441596635,5607,134.34742870303234,Medium
9677-AVKED,0.028383974419868962,4733,134.3413509292398,Medium
8329-GWVPJ,0.02954399127662874,4539,134.10017640461786,Medium
5317-FLPJF,0.02775676277780352,4824,133.89862364012419,Medium
8608-OZTLB,0.02235259853272256,5975,133.55677623301727,Medium
5906-DVAPM,0.026602368290913996,5011,133.30446750577002,Medium
6727-IOTLZ,0.051971617781111486,2564,133.25522799076984,Medium
1728-CXQBE,0.02207463239065357,6020,132.88928699173448,Medium
2796-UUZZO,0.025709210384081204,5157,132.58239795070676,Medium
8049-WJCLQ,0.024884916338062574,5318,132.33798508581677,Medium
8859-DZTGQ,0.052733172183463364,2507,132.20206266394266,Medium
0447-BEMNG,0.02678837970267576,4926,131.9595584153808,Medium
1872-EBWSC,0.027185123648638797,4840,131.57599845941178,Medium
7923-IYJWY,0.022198033352780214,5896,130.87960464799215,Medium
5716-EZXZN,0.022190047527798296,5878,130.4330993683984,Medium
2573-GYRUU,0.03626400194710331,3594,130.33282299788928,Medium
8221-HVAYI,0.03303209599907659,3945,130.31161871635715,Medium
6818-DJXAA,0.03376177787630697,3857,130.21917726891598,Medium
2030-BTZRO,0.02808842090251536,4628,129.99321193684108,Medium
1839-FBNFR,0.042683890371947884,3032,129.41755560774598,Medium
3692-JHONH,0.028633708644461367,4499,128.82305519143168,Medium
1347-KTTTA,0.020129231814695347,6398,128.78682515042084,Medium
7161-DFHUF,0.0208791241250936,6166,128.74067935532713,Low
5774-QPLTF,0.020105373622254206,6391,128.49344281982664,Low
3612-YVGSJ,0.027094877445012846,4742,128.48390884425092,Low
7016-NVRIC,0.03589713072515393,3553,127.54250546647191,Low
0266-CLZKZ,0.019981198398435575,6383,127.53998937721427,Low
5022-JNQEQ,0.026293596537534155,4843,127.33988803127791,Low
3635-QQRQD,0.027847553236257216,4568,127.20762318322296,Low
8597-CWYHH,0.02173721493513441,5845,127.05402129586062,Low
0804-XBFBV,0.021454443985024458,5916,126.9244906154047,Low
0080-EMYVY,0.02940300446144794,4298,126.37411317530324,Low
1460-UZPRJ,0.021117760853092683,5971,126.0941500538164,Low
3733-UOCWF,0.026015516254234296,4845,126.04517625176516,Low
8237-ULIXL,0.030867430391214198,4067,125.53783940106814,Low
5334-JLAXU,0.023818985036527424,5267,125.45459418738994,Low
0048-LUMLS,0.02379855659026751,5263,125.25180333457791,Low
5186-PEIZU,0.0250743889085308,4988,125.07105187575162,Low
2639-UGMAZ,0.02327962837723637,5372,125.05816364251379,Low
1379-FRVEB,0.027134723943570513,4602,124.8739995883115,Low
0572-ZJKLT,0.026325645697165948,4736,124.67825802177794,Low
1163-ONYEY,0.04527773171334739,2748,124.42320674827863,Low
1474-JUWSM,0.023604366468523715,5269,124.37140692265145,Low
9093-FPDLG,0.051519172247999304,2405,123.90360925643833,Low
3621-CHYVB,0.02110112143199901,5866,123.7791783201062,Low
1269-FOYWN,0.03303596945494618,3743,123.65363366986357,Low
1932-UEDCX,0.033622806151744664,3669,123.36207577075118,Low
8610-ZIKJJ,0.04334865035527568,2843,123.24021296004875,Low
5168-MSWXT,0.02237769626454745,5505,123.1892179363337,Low
6728-WYQBC,0.05388423600948823,2285,123.12547928168061,Low
0064-SUDOG,0.02368978559135017,5190,122.94998721910738,Low
1421-HCERK,0.049994926238622325,2455,122.73754391581781,Low
3701-SFMUH,0.028343604538813346,4326,122.61443323490653,Low
6500-JVEGC,0.02480647147257005,4941,122.5687755459686,Low
9620-ENEJV,0.03016877695795645,4059,122.45506567234524,Low
2484-DGXPZ,0.045511393197230327,2687,122.28911352095788,Low
8884-MRNSU,0.03454374089540275,3526,121.8012303971901,Low
0851-DFJKB,0.02696129258155585,4497,121.24493273925665,Low
8606-CIQUL,0.023456851328438447,5168,121.2250076653699,Low
4227-OJHAL,0.02916203074514806,4156,121.19739977683534,Low
1360-RCYRT,0.024392458103180917,4960,120.98659219177735,Low
0708-SJDIS,0.021651384064130877,5567,120.53325508501659,Low
5981-ZVXOT,0.02341295466297764,5139,120.3191740130421,Low
9860-LISIZ,0.041970935009306876,2864,120.20475786665489,Low
4301-VVZKA,0.022114480578103266,5432,120.12585850025694,Low
5996-NRVXR,0.027658552901350605,4332,119.81685116865081,Low
7356-AYNJP,0.02105633382012644,5685,119.7052577674188,Low
1539-LNKHM,0.02654519392116434,4497,119.37373706347604,Low
6620-HVDUJ,0.023337924654661297,5095,118.90672611549931,Low
8325-QRPZR,0.028200102319184968,4216,118.89163137768382,Low
1047-RNXZV,0.024369577846019164,4871,118.70421368795935,Low
7868-TMWMZ,0.023961636680896885,4953,118.68198648048228,Low
3957-SQXML,0.021942198878741968,5408,118.66341153623657,Low
0625-AFOHS,0.04254350085171768,2784,118.44110637118202,Low
7869-ZYDST,0.020166299943785215,5841,117.79135797164945,Low
5702-KVQRD,0.025225337347024736,4668,117.75187473591147,Low
0516-OOHAR,0.03447779451021618,3411,117.6037570743474,Low
6749-UTDVX,0.01927959639247293,6088,117.37418283737519,Low
0436-TWFFZ,0.018541767554207767,6322,117.2210544777015,Low
4807-IZYOZ,0.024761399270380603,4725,116.99761155254835,Low
2144-BFDSO,0.02237908046603456,5211,116.6173883085061,Low
6303-KFWSL,0.021274379194685375,5481,116.60487236607054,Low
1841-YSJGV,0.01862678012823698,6258,116.56639004250701,Low
0840-DCNZE,0.020685183949308805,5631,116.47827081855787,Low
5019-GQVCR,0.025524127888294643,4556,116.2879266590704,Low
2208-UGTGR,0.020704295567256874,5601,115.96475947220576,Low
4130-MZLCC,0.04232224507600475,2739,115.92062926317702,Low
6135-OZQVA,0.02636344945363296,4389,115.70917965199507,Low
1480-IVEVR,0.05028832780475762,2300,115.66315395094253,Low
8819-ZBYNA,0.023428997603867685,4935,115.62210317508702,Low
2378-YIZKA,0.01858011549261425,6221,115.58689847955324,Low
0581-BXBUB,0.02561633086938991,4503,115.35033790486277,Low
8849-AYPTR,0.03498252009614234,3296,115.30238623688516,Low
6353-BRMMA,0.019870656485818504,5795,115.15045433531823,Low
6313-GIDIT,0.018290629108959563,6280,114.86515080426605,Low
7318-EIVKO,0.038124285309506296,3003,114.48722878444741,Low
2851-STERV,0.04210861443196742,2715,114.32488818279155,Low
7396-VJUZB,0.0408276390008779,2776,113.33752586643705,Low
4488-KQFDT,0.027317587323657865,4148,113.31335221853283,Low
2176-OSJUV,0.025830095674541444,4384,113.23913943718969,Low
7691-XVTZH,0.019952228463825734,5672,113.16903984681956,Low
2621-UDNLU,0.01925289743759978,5867,112.95674926639792,Low
7277-KAMWT,0.03707830268878552,3037,112.60680526584163,Low
1099-BTKWT,0.022752676057522663,4897,111.41985465368847,Low
1142-IHLOO,0.018492202555510644,6021,111.34155158672958,Low
3003-CMDUU,0.03387455844363207,3273,110.87142978600775,Low
4459-BBGHE,0.018921616989634172,5833,110.36979190053613,Low
4859-ZSRDZ,0.0270021688005323,4080,110.16884870617179,Low
0409-WTMPL,0.023083410938371685,4761,109.9001194775876,Low
4860-YZGZM,0.04056677571736104,2706,109.77369509117896,Low
2451-YMUXS,0.02439203830108287,4494,109.61782012506642,Low
9603-OAIHC,0.0443891981939898,2469,109.59693034096082,Low
2960-NKRSO,0.02021485151049253,5421,109.58471003838,Low
0191-ZHSKZ,0.03612293034679797,3033,109.56084774183824,Low
8404-VLQFB,0.023346871695165042,4667,108.95985020133524,Low
9688-YGXVR,0.026485862496997338,4112,108.90986658765306,Low
6985-HAYWX,0.021039529841842868,5168,108.73229022264394,Low
0487-CRLZF,0.02405340698267837,4517,108.64923934075819,Low
4716-MRVEN,0.026313614177321323,4128,108.62259932398243,Low
8752-GHJFU,0.02505962918234444,4322,108.30771732609267,Low
2049-BAFNW,0.02754189584664278,3929,108.21210878145948,Low
3902-MIVLE,0.021143893036728617,5113,108.10872509679342,Low
3050-RLLXC,0.018288679548093965,5907,108.03123009059105,Low
7874-ECPQJ,0.024188691413441665,4462,107.92994108677671,Low
9086-YJYXS,0.026961898115773614,3997,107.76670676874714,Low
8204-YJCLA,0.022039126101060545,4886,107.68317012978181,Low
3002-WQZWT,0.02696254436603308,3982,107.36485166554372,Low
0617-AQNWT,0.016907465214015018,6347,107.31168171335332,Low
2239-CGBUZ,0.02550479044103946,4207,107.29865338545301,Low
7852-LECYP,0.018200784729817236,5870,106.83860636402717,Low
0281-CNTZX,0.02072125414442697,5151,106.73518009794331,Low
0859-YGKFW,0.023935595698891875,4458,106.70488562565998,Low
7740-BTPUX,0.018544058041626878,5754,106.70250997152105,Low
1544-JJMYL,0.04346363177324838,2450,106.48589784445852,Low
4801-JZAZL,0.03808474625297031,2793,106.37069628454607,Low
5529-GIBVH,0.04040646136606901,2618,105.78411585636867,Low
3092-IGHWF,0.023902977558100013,4421,105.67506378436016,Low
3841-CONLJ,0.025767757001478105,4099,105.62203594905876,Low
0788-DXBFY,0.021972356334800047,4801,105.48928276337503,Low
0730-BGQGF,0.01674564973005347,6291,105.34688245176638,Low
8884-FEEWR,0.036848396467019554,2858,105.31271710274189,Low
9277-JOOMO,0.01824298210633731,5756,105.00660500407754,Low
8647-SDTWQ,0.025352340984012983,4133,104.78122528692566,Low
9776-OJUZI,0.025108487035375802,4168,104.65217396344634,Low
9060-HJJRW,0.02385006998667115,4380,104.46330654161963,Low
8167-GJLRN,0.03354137049872113,3108,104.24657951002527,Low
8414-OOEEL,0.024310543014752974,4285,104.17067681821649,Low
3748-FVMZZ,0.03905671325634232,2664,104.04708411489595,Low
7137-NAXML,0.023617772044591624,4402,103.96543254029233,Low
6754-LZUKA,0.02497705864366065,4161,103.92954101627195,Low
1608-GMEWB,0.026142253272044856,3960,103.52332295729764,Low
4881-JVQOD,0.019674391932094536,5248,103.25120885963213,Low
3096-WPXBT,0.021491475936679705,4804,103.2450503998093,Low
4779-ZGICK,0.02056281502585239,5019,103.20476861475315,Low
7105-BENQF,0.023219652240329212,4442,103.14169525154236,Low
3969-JQABI,0.017437416565519687,5912,103.09000673535239,Low
6645-MXQJT,0.017888571878085277,5745,102.76984543959992,Low
2014-MKGMH,0.02103237117012945,4883,102.7010684237421,Low
6518-PPLMZ,0.02281484117632722,4497,102.5983407699435,Low
0222-CNVPT,0.021055161655382335,4865,102.43336145343505,Low
2067-QYTCF,0.018716085971395048,5455,102.09624897395999,Low
4378-BZYFP,0.04519186773128582,2259,102.08842920497467,Low
5453-YBTWV,0.024142340480309187,4226,102.02553086978662,Low
2402-TAIRZ,0.03031728459506443,3364,101.98734537779674,Low
8903-WMRNW,0.034924955135783184,2919,101.94594404135111,Low
1170-SASML,0.016992843244857184,5976,101.54923123126653,Low
6870-ZWMNX,0.01983772651024399,5115,101.469971099898,Low
8189-XRIKE,0.017083012116485195,5936,101.40475992345611,Low
1429-UYJSV,0.02960799289418547,3423,101.34815967679685,Low
6625-UTXEW,0.032528046399100216,3097,100.73935969801337,Low
7596-LDUXP,0.04107830732243335,2452,100.72400955460658,Low
7463-IFMQU,0.021062503291994984,4747,99.98370312710018,Low
9279-CJEOJ,0.017558468811367373,5691,99.92524600549172,Low
8406-LNMHF,0.018838106816421448,5295,99.74777559295157,Low
7576-ASEJU,0.019003625262525577,5246,99.69301812720919,Low
6445-TNRXS,0.017574378232057535,5671,99.66429895399828,Low
2712-SYWAY,0.018946890033551964,5249,99.45222578611425,Low
1354-YZFNB,0.017620857072168268,5573,98.20103646319376,Low
3675-YDUPJ,0.026004911144915814,3768,97.98650519404279,Low
5073-WXOYN,0.0198224324850898,4941,97.9426389088287,Low
3372-CDXFJ,0.019231584333798683,5077,97.6387536626959,Low
5334-AFQJB,0.016951430469713327,5751,97.48767663132135,Low
9481-SFCQY,0.016270668425084525,5962,97.00572515035394,Low
3567-PQTSO,0.015240219182857529,6365,97.00399509888817,Low
2773-OVBPK,0.021659437894385403,4469,96.79602795000837,Low
2669-QVCRG,0.042097813943636396,2299,96.78287425642007,Low
7576-JMYWV,0.023231308325593707,4162,96.68870525112101,Low
5778-BVOFB,0.024041170742123693,4011,96.42913584665813,Low
4389-UEFCZ,0.017368740752494123,5551,96.41387991709487,Low
1150-FTQGN,0.015054398602980707,6399,96.33309666047354,Low
9537-VHDTA,0.025856499573381795,3699,95.64319192193926,Low
6292-TOSSS,0.02223458495438695,4297,95.54201154900072,Low
4580-TMHJU,0.04416715214886525,2152,95.04771142435801,Low
3055-VTCGS,0.015048953534473556,6312,94.98899470959708,Low
1004-NOZNR,0.016621606580454074,5693,94.62680626252505,Low
5320-BRKGK,0.0220379900651886,4292,94.58705335978948,Low
6907-CQGPN,0.03694391613233253,2555,94.3917057181096,Low
2275-RBYQS,0.019138103704076835,4916,94.08291780924172,Low
9584-EXCDZ,0.02573958226261133,3650,93.94947525853135,Low
0319-QZTCO,0.02568018875773847,3654,93.83540972077637,Low
6437-UDQJM,0.01875710225655906,4999,93.76675418053874,Low
8990-YOZLV,0.018448746836915556,5059,93.3322102479558,Low
7167-PCEYD,0.021893841335037502,4260,93.26776408725976,Low
4589-IUAJB,0.022643154229393433,4118,93.24450911664216,Low
4526-ZJJTM,0.01922358312362112,4849,93.21515456643881,Low
4234-XTNEA,0.01786530747027023,5213,93.13184784251871,Low
7721-JXEAW,0.021528236650634892,4324,93.08809527734527,Low
7216-KAOID,0.03799220008973157,2446,92.92892141948343,Low
2272-UOINI,0.02565612817534395,3601,92.38771755941357,Low
0983-TATYJ,0.018716552841076192,4935,92.366188270711,Low
9509-MPYOD,0.021675100321019186,4261,92.35760246786275,Low
2988-GBIVW,0.017884131781639605,5129,91.72771190802953,Low
5014-GSOUQ,0.03179405289631025,2884,91.69404855295876,Low
8874-EJNSR,0.01677402127083342,5453,91.46873798985465,Low
9845-QOMAD,0.023096160571482695,3958,91.41460354192851,Low
4307-KWMXE,0.04036869445986329,2263,91.35435556267062,Low
2346-LOCWC,0.014755285180291304,6186,91.276194125282,Low
2739-CCZMB,0.028737539452052353,3161,90.83936220793748,Low
4803-LBYPN,0.01821559913090896,4985,90.80476166758116,Low
7941-RCJOW,0.02103392359246334,4309,90.63517675992452,Low
8064-RAVOH,0.01698595899878734,5323,90.41625975054501,Low
5846-ABOBJ,0.01892799969961766,4766,90.21084656837776,Low
6648-INWPS,0.01709641183671981,5271,90.11518679135013,Low
4395-PZMSN,0.031606611809889246,2850,90.07884365818435,Low
6252-DFGTK,0.03134654192214969,2873,90.05861494233605,Low
8947-YRTDV,0.017028940496387566,5288,90.04903734489744,Low
2546-KZAAT,0.017243490197012133,5211,89.85582741663022,Low
3590-TCXTB,0.033851972508106974,2648,89.64002320146727,Low
3709-OIJEA,0.017343120777753848,5156,89.42113073009884,Low
2242-MFOTG,0.022572173768818257,3957,89.31809160321384,Low
1036-GUDCL,0.01692373278877408,5275,89.27269046078328,Low
3544-FBCAS,0.02156002509233978,4116,88.74106328007053,Low
5961-VUSRV,0.019860424373656822,4451,88.39874888714651,Low
8775-ERLNB,0.02976559305674922,2968,88.34428019243168,Low
8910-ICHIU,0.01867827521278957,4727,88.2922069308563,Low
1708-PBBOA,0.02771133026310508,3179,88.09431890641105,Low
1024-KPRBB,0.03285153771820678,2675,87.87786339620314,Low
2230-XTUWL,0.01605171406219829,5461,87.65841049366486,Low
1735-XMJVH,0.016184926176286064,5416,87.65756017076532,Low
5845-BZZIB,0.019395145553633003,4517,87.60787246576028,Low
2097-YVPKN,0.015342877889205185,5707,87.561804113694,Low
2650-GYRYL,0.02512242360539415,3470,87.1748099107177,Low
9342-VNIMQ,0.016699931268862656,5201,86.85634252935468,Low
1371-OJCEK,0.02057734737024052,4200,86.4248589550102,Low
5600-KTXFM,0.017206444295795785,5010,86.20428592193689,Low
5543-QDCRY,0.016076173632841247,5344,85.91107189390362,Low
0303-UNCIP,0.017018267695717022,5043,85.82312398950094,Low
7336-RLLRH,0.0180886379119585,4732,85.59543459938762,Low
8630-QSGXK,0.018140590395499607,4708,85.40589958201215,Low
3318-NMQXL,0.019651639459207507,4345,85.38637345025661,Low
2322-VCZHZ,0.017043953522061298,4999,85.20272365678443,Low
0363-SVHYR,0.013021217613593171,6452,84.01289604290314,Low
5136-GFPMB,0.014255241410923438,5871,83.6925223235315,Low
9921-QFQUL,0.01633755394079485,5110,83.48490063746168,Low
9753-OYLBX,0.018731949670885314,4454,83.43210383412318,Low
4236-UJPWO,0.014418568119969184,5786,83.4258351421417,Low
5183-KLYEM,0.016879246886271033,4927,83.16404940865738,Low
1131-ALZWV,0.019931215915659065,4147,82.65475240223815,Low
0052-YNYOT,0.01512192987795782,5462,82.59598099340562,Low
2050-ONYDQ,0.015380967810538703,5352,82.31893972200314,Low
9570-KYEUA,0.015745071340233563,5213,82.07905689663757,Low
2804-ETQDK,0.020007652097451954,4101,82.05138125165045,Low
7399-QHBJS,0.013517521070901598,6063,81.95673025287638,Low
0307-BCOPK,0.018890399258561886,4336,81.90877118512434,Low
7714-YXSMB,0.028033237678776447,2921,81.885087259706,Low
